date,PPIITM,PPICRM,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAS,CPIULFSL,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,IPMAN,MCUMFN,TCU,M0684AUSM343SNBR,M0504AUSM343SNBR,GDPC1,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST,FEDFUNDS,CP3M,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXMMTH,EXSZUS,EXJPUS,EXUSUK,EXCAUS,PPIFGS,PPIFCG,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,CES0600000008,CES2000000008,CES3000000008,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,DPCERA3M086SBEA,CMRMTSPL,RETAIL,ACOGNO,ANDENO,AMDMUO,M1SL,M2SL,M3SL,M2REAL,RPI,W875RX1,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,PAYEMS,USGOOD,CES1021000001,USCONS
1999-05-01,0.003267399205827637,0.06848629975669507,0.09064181303194818,-0.0018604642722532816,-0.003018870217252001,-0.003520634603110473,-0.001328682390454361,-0.003521542688831758,-0.0011160074878553417,-0.0024691703250310226,-0.002543787770506789,-0.0007290602473624119,0.0049724279375418234,-0.005567124188441852,-0.00015239620968721113,89.0393,0.2944999999999993,0.18760000000000332,,,,0.010016894087753414,0.06208904042723118,1300.0,-0.018480515891545757,8.991500000000087,0.004329537878994927,-0.002810421868442603,-0.004762456298479378,0.015443033461211897,-0.007625702188787997,0.0,,0.20999999999999996,0.1899999999999995,0.15999999999999925,0.3600000000000003,0.3600000000000003,0.29000000000000004,0.23999999999999932,-0.24,-0.18,0.11,0.7,0.8,2.19,2.98,0.0005285533496000028,0.007121731321810487,0.01842450611584745,0.004031888351206714,-0.01831056175796575,0.0030442534600583215,0.0023039804529414454,0.0012015518627777055,0.0019791956169097347,0.0014210970675314627,-0.00039539366896690353,40.7,0.0,0.0026307357334238723,0.006535593624640512,0.0006329062779735217,7.384610383176974,4.990432586778736,5.8522024797744745,6.559615237493242,6.016157159698354,7.402451520818244,5.075173815233827,5.849324779946859,6.568077911411976,6.042632833682381,0.004601431726489302,0.014561000487422149,0.011258939664948286,0.010314523532040099,0.02124544799631245,-0.00425663782409913,-0.0004172189743139043,-0.00032843325264053647,-0.0025632666683250704,0.0048972421092488005,0.0024412193442220342,0.00239046132944587,0.00611076021843715,0.006911596512143348,0.008453595936554592,0.008976154467037034,0.009409492371099226,0.008801802027535999,0.010416879262728607,0.004976076198182078,0.008198855545844985,0.0017995700841391127,0.007909736357600394,-0.016309679457987336,0.0011523866202303168,0.0010644955800103162,0.0026740193049654692,-0.09999999999999964,0.09999999999999964,-0.10212949507637958,-0.032447168692910644,0.0167508104248153,0.006373507872091899,0.028250466285851594,0.0016471908249471312,0.0007775572817116938,-0.011386787125024611,0.005540180375614767
1999-06-01,0.006512099642240088,0.02748477351412415,-0.000435765600291127,-0.0012292564547298213,-0.0045112858465010675,-0.0042087263089438665,0.00031945400507193966,-0.0014006360077676305,-0.0005690660317840823,-0.0006247093160611783,-0.001262626430368563,0.0011563469145610128,0.0014692184749787174,0.00026375094290997936,0.0014146373837586879,88.8312,-0.5538999999999987,-0.3604000000000127,,,,-0.0013166320048165758,-0.05964081010702049,-2500.0,-0.00934282597002234,6.020599999999831,-0.0057263835032612675,-0.002981103804838625,0.02480395827916837,-0.005284142227901967,0.014985405617389702,0.019999999999999574,,0.07000000000000028,0.2600000000000007,0.25,0.3699999999999992,0.3600000000000003,0.3000000000000007,0.2999999999999998,-0.19,0.06,0.34,1.05,1.14,2.47,3.26,0.00858161169046845,0.01944104313743017,-0.01050585625740652,-0.012708867789250955,0.005732630180933285,0.0015221496521933275,0.003064157175772131,0.0013714366231631914,0.0016206916264547289,0.002063451854153797,0.0021234051582279534,40.8,0.10000000000000053,0.005468007451297385,0.0010759458486617746,0.006571376102910698,7.351799869057777,5.111987788356544,5.8664680569332965,6.523562306149512,5.883322388488279,7.43955930913332,5.1647859739235145,5.823045895483019,6.635946555686647,6.056784013228625,0.004205045526147089,0.0010193834849641092,0.0027053234621323696,0.005460139385567331,-0.01362189074458442,-0.006299819278414276,-0.0010322998322509491,0.00015131580195770766,-0.0012877363191137192,0.004873375959816961,0.003756220426513579,0.003788777683592315,-0.0006724919464140555,-0.005169411504225785,-0.0075829927187971435,-0.00942167518045256,-0.005048734759098394,-0.011199627170657145,-0.0028485495317456255,0.00543597267713114,0.008436423224403633,0.00545807141237642,-0.0023555406049524663,0.016089615705977778,-0.0018039617220608761,0.0015946217230684567,0.0005024579297199239,0.09999999999999964,0.9000000000000004,0.003974568030334247,-0.008983777434511175,0.07609934353864745,0.03127209174427481,0.12303077111345395,0.002155891923749209,-0.0004091653084898894,-0.006425881326606486,0.004746238719155471
1999-07-01,0.007316765787167334,3.175337366378983e-06,0.08573583862925283,0.001754012438638597,-0.003019007787057326,0.009007286230595213,0.0007027633132850042,0.0027426412605127126,0.0015522317775653605,0.001761701988622022,0.001819623900834344,0.00018920618523043942,-0.0012634066420877943,0.003142643123144495,-0.0005237983247070588,89.2667,0.034199999999998454,0.1886000000000081,,,,0.00171406115685091,-0.005538531302399896,-900.0,0.001830483389765547,7.02150000000006,-0.0020055132655674157,-0.001823710179582605,-0.019631472774280567,0.0004901917759898566,-0.0005824200425106341,0.23000000000000043,,-0.020000000000000462,-0.2400000000000002,-0.0699999999999994,-0.1299999999999999,-0.11000000000000032,-0.040000000000000036,-0.0699999999999994,-0.44,-0.41,0.04,0.69,0.8,2.2,2.96,0.00293517234109153,0.006483425200322468,-0.011614135672835424,-0.012554973911255207,0.013182546825036945,-3.4673302368837255e-05,0.0007135376808937721,0.002378407246862224,0.0030600883108586885,0.0023163052435855036,0.003299601624574322,40.8,-0.10000000000000053,0.004122303538111272,-0.0037673691369923823,0.009580103229652082,7.419979923661835,5.187385805840755,5.796057750765372,6.597145701886651,6.059123195581797,7.427738840532894,5.087596335232384,5.820082930352362,6.646390514847729,6.023447592961033,0.001701170466990476,0.0012990543431783408,0.008064333118827705,-0.0019381573265757623,0.06055204757507404,0.006664516583697377,0.000478870780210805,0.0013414546723922172,0.0012955079971916916,0.0018397915186918468,0.0026327622216975044,0.0029770070253469783,0.005938595874076746,0.001233287361686486,-0.00037483839504037775,-0.003484679155588921,0.0034322036966756286,-0.0063070286279716115,0.007158760531883246,0.012280075818619451,0.02130400218111017,-0.0062746855515554145,0.004217673278941625,0.022965886050958062,0.01418279896936081,0.0007891867481859549,0.0002698731612529315,0.0,-0.7000000000000011,0.04725898741636936,0.005624311788932523,-0.07079780693326754,-0.03892519032199182,-0.10371982620036668,0.002584040740014615,0.0015947988413582692,0.0009762765590410893,0.003659098456775922
1999-08-01,0.008098584394825359,0.0908835505783907,0.022362279776922733,0.0011719059487038663,-0.016486945827813848,0.009656111241091558,-0.0001100906430462345,0.0027507526020018602,-5.2738821603171004e-05,0.00115569086549705,0.0018230131302123809,0.00042626886335472847,0.00177962810521759,0.0027840970825447897,-0.0006784841021882926,89.7249,0.05030000000000712,0.05870000000000175,,,,-0.00048064720593288257,0.00016131894403326186,100.0,0.00399457797633751,15.333699999999908,0.00675368094250306,-0.005132330066620838,-0.0009399045652944693,0.005410279786032035,-0.01144701040703211,0.08000000000000007,,0.16999999999999993,0.29000000000000004,0.16999999999999993,0.16000000000000014,0.15000000000000036,0.20999999999999996,0.20000000000000018,-0.35,-0.2,0.13,0.77,0.87,2.33,3.08,-0.02064006703111332,-0.024930135949971566,-0.05250406756892012,0.019303312442893794,0.0028167143564197805,0.008308507639765317,0.0098926223485174,0.002492106777541636,0.0007002311048669441,-0.0002571024567448177,0.0017684339235692903,40.8,0.10000000000000053,-0.0063797230294286855,-0.003664313124723595,-0.006800884332077928,7.4073177104694174,5.19295685089021,5.820082930352362,6.5998704992128365,5.981414211254481,7.421177528595393,5.111987788356544,5.840641657373398,6.642486801367256,5.976350909297934,0.00520605076349856,0.007863404662785456,0.013725211041093033,0.01190791023301685,0.0025153456798623353,-0.000839002730378624,-0.0006528607154514532,-0.0021197734240825383,-0.006405262171190529,0.0013592698773647882,0.004731400331930757,0.004579511454396723,0.004345177522545818,0.0074395586597688634,0.010028656578443318,0.012536615852968502,0.021853077616169614,0.008711679752924972,0.006557457781417142,0.00014094519851504117,0.0006885629962880557,0.0032872993367245584,0.006227505361451335,-0.008023392509207916,0.0011232501642179926,-6.454643580511288e-05,0.0013258180627886418,-0.09999999999999964,-0.5,-0.03739113548693673,0.02273455277113623,-0.03908853418276248,-0.0431721718652085,-0.03616527646806933,0.0011351747032577464,-0.0002860587257202951,-0.0003903962571536468,0.002280156038441561
1999-09-01,0.00728622316653027,0.06210376932557882,0.020903909744871996,0.0035685505203524315,0.017203723159220807,0.010339987450473487,-0.00010938103529234411,0.007595172876045275,0.00047449558629253374,0.004761913760243708,0.004298440760214461,0.004168886391384241,0.0014719123456723437,0.009953598760475302,0.0026832089633694878,89.3148,-0.7216999999999985,-0.6351000000000084,,,,0.004405793311587303,0.001610083698101672,-400.0,-0.003014337253083532,18.858000000000175,-0.0028256259997618827,-0.011440695407477719,-0.03551704336372907,-0.0047537034156377445,-0.0007474473887576494,0.14999999999999947,,-0.040000000000000036,0.009999999999999787,0.04999999999999982,-0.040000000000000036,-0.020000000000000462,-0.010000000000000675,0.049999999999998934,-0.54,-0.34,0.03,0.58,0.7,2.17,2.98,-0.013743947738714013,0.011135018690150211,-0.057731088264838526,0.011701108585121134,-0.010840761993874681,0.007462721201589417,0.010526161411311463,0.0014820748349695378,0.0017783821413761558,-0.0009003795064508324,0.0014223009337541725,40.9,0.0,0.0040217275365668215,0.0084276625649502,-0.0008673630532238796,7.399398083331354,4.912654885736052,5.877735781779639,6.6293632534374485,5.953243334287785,7.346655163176539,5.0369526024136295,5.817111159963204,6.525029657843462,5.937536205082426,0.005006883289135011,-0.0018148833546849374,0.0017817446885768362,0.009688956909252866,0.005266210230661983,0.004032520525699468,-0.006170277248992662,-0.00564798473146233,-0.008059475558187756,-0.000661035646546182,-0.0003993513297508855,-0.00035906057084567067,-0.004203810661843832,-0.005360029325086835,-0.007421465498618218,-0.007883487467361228,-0.01543187616009245,-0.004710260764350771,-0.004605303668705929,-0.0026677262605643293,-0.006580866480272007,0.003123567566155394,-0.004135533184490114,-0.008938453045479022,0.012224623167720772,0.0013760878280599798,0.0008679451943685024,0.0,0.0,0.02520978958177622,0.006012589854393902,-0.004132237284911078,-0.012105057026276178,0.004240289038885514,0.0016348567358299704,0.0007354143165247962,-0.005285321102645568,0.004091224738353105
1999-10-01,0.0032228067338104793,-0.05172451392986854,0.02366531597715582,-0.0006572490310121637,0.004533013603426284,0.0026578969843047417,-0.0004901544035931238,-0.0007405842666319273,-5.339853257524396e-05,-4.882352484791852e-05,-0.0006760163285814969,-0.0004965999722852388,-0.0003580412219665874,-0.0013225715641498326,-0.00021478702038102426,90.6741,0.8503999999999934,0.7546000000000106,,,,0.007664437269990998,-0.01236940088758498,-600.0,-0.017413818576761386,20.9529,0.00014343451825649112,-0.009144384513318116,-0.00819751928315604,-0.0010889596553997904,-0.011437713962520135,-0.019999999999999574,,0.1800000000000006,0.10000000000000053,0.17999999999999972,0.23000000000000043,0.1900000000000004,0.16000000000000014,0.1800000000000015,-0.34,-0.22,0.23,0.83,0.91,2.35,3.18,-0.010821061294571166,-0.024273358332730144,-0.008552947691664592,0.019806247867542037,0.00033844383847608794,-0.004570794376146381,-0.006148431801765497,0.001054852418487684,0.002299875384775163,-0.0001286918475482679,0.0025941621459448783,40.9,0.0,-0.002844960148521203,-0.003858711206640386,-0.0007393715678789547,7.382746449738912,4.927253685157205,5.963579343618446,6.577861357721047,5.8916442118257715,7.407924322559599,4.983606621708336,5.8377304471659395,6.648984550024776,5.961005339623274,0.0021966978979524043,0.008748037641463924,0.003761966946829176,0.01846610711157126,-0.016551748220454243,0.008961620549602145,0.0005496226531516157,-0.00415553852106143,-0.003052768127112415,0.003410657014851992,0.006031022916898721,0.006648866912097873,0.012798057639990645,0.013460234018658923,0.014987031472162293,0.019374657773838955,0.03256695280284472,0.013971028659773843,0.007940443317109747,0.011892161923713118,0.019001738409254898,0.006818024975958181,0.014569150998548608,-0.014638112571666362,0.0063101364888735745,0.0010665980473785197,0.0021367210221363564,-0.10000000000000053,0.20000000000000107,-0.029145253142011995,0.006518219710569539,-0.0076204040396898876,-0.035816500533905504,0.02093586585358853,0.0030620119323572226,0.0008164932072300957,0.002744023673972862,0.00407455479581742
1999-11-01,0.005633213071527088,0.058483399280067516,0.03242250971422145,0.0005635490473947513,-0.0030487828493592772,2.9727385493671932e-05,0.0011154205332815081,-0.0006668755012473326,0.0009817889547001357,-3.245134191942611e-05,-3.1424619812980836e-05,0.0008458444853864933,0.000160736276401785,-6.60925276179114e-05,0.0013236406382839405,91.2832,0.18240000000000123,0.14579999999999416,,,,0.018845191534959227,0.00734397425575839,300.0,0.010647630877460124,13.268499999999904,0.0017366181201801112,-0.007289193282502993,-0.001447983527409491,-9.622711715984167e-05,-0.023490926521814615,0.21999999999999975,,0.20999999999999996,0.21999999999999975,0.1200000000000001,-0.0600000000000005,-0.08000000000000007,-0.1899999999999995,-0.23000000000000043,-0.35,-0.22,0.13,0.55,0.61,1.94,2.73,0.010484539334378873,0.04251765596604967,-0.012501735611849085,-0.022394687621644593,-0.006927022605136335,0.004477569017416805,0.0052485738908254476,0.0022760481341119743,0.0007433365532900638,0.00038602586852576337,0.001904622947751733,41.0,0.0,-4.957433883623352e-05,-0.0018287112685437812,0.000689746370093669,7.4073177104694174,5.003946305945459,5.905361848054571,6.583409222158765,6.013715156042802,7.421775793644647,5.1298987149230735,5.934894195619588,6.602587892189336,5.961005339623274,0.0049052671639264744,0.005155507395242509,0.012663381578006394,-0.012910169808908023,-0.0185491913587974,-0.0023763069844466855,-0.0014770549786851106,-0.0048142543432536655,0.004007144521255057,0.0023403799170882422,0.006911156561635323,0.008010809999747792,0.005290342545212212,0.001233054531291522,-0.0005339670285140485,-0.0005300393860681041,-0.007246894763264677,0.002311251704995243,0.0013208038397598543,0.010682857376481891,0.012923530114978377,0.01153111369223847,0.006864889884309555,-0.050583146039085314,-0.018746468234382085,0.0018156090135281744,0.002355555650828123,0.0,-0.40000000000000036,0.010200166899562824,-0.03976227828972334,-0.04262008670738826,-0.02269600965377183,-0.05976173454225364,0.0022022299755715125,0.002282640700908445,0.000978186520333324,0.007053379583499719
1999-12-01,0.008938944850772401,-0.012518735417677895,0.048803211924256296,0.0005459958275961796,0.0075764768593913345,0.01160981740496414,0.0014878247137337652,0.0019964905888167905,-0.0005779586526903913,0.0005258235509080222,0.0005625788947565269,0.0013203415248970174,0.000534934176135593,0.0036664047907608577,0.0005976389028568008,91.9555,0.23730000000000473,0.37349999999999284,,,,0.03363355959079506,-0.007708242284937494,600.0,0.004001523882208424,37.85349999999994,0.002841371452688257,-0.0024425813589807888,-0.01344276511788145,0.00023477171303731836,0.009621591767442261,-0.1200000000000001,,0.1299999999999999,0.2400000000000002,0.29000000000000004,0.22000000000000064,0.25,0.1899999999999995,0.03999999999999915,-0.1,0.14,0.54,0.89,0.98,2.25,2.89,0.0042238293907042035,0.01899113920595269,-0.019922215711489777,-0.0045149595823890665,0.0032657533447116305,-0.0015939418904986624,-0.0024357360282358798,0.0016274224209276156,0.0051483401499030634,0.00025726781721502334,0.0021444593460344663,40.8,0.0,0.0005703769647849022,0.0010711662144258227,0.0020865110054830716,7.443078374348516,5.0238805208462765,5.932245187448011,6.672032945461067,5.963579343618446,7.428333194190806,5.159055299214529,5.8916442118257715,6.61472560020376,5.993961427306569,0.011898987119237425,0.004321851357985906,0.016906810510358028,0.00016488318064133978,0.07653387766726638,0.01427275445805165,0.010209268772575442,-0.0006573889589684967,0.006393410619041973,0.003573125178314207,0.008173830596327036,0.008851079815000773,0.00800527934982842,0.009204782446889048,0.009231813742429651,0.010899061096980134,0.0009750008931384002,0.015003046240350315,0.008455262018021159,0.006410994663368363,0.007895859964844654,0.0011695917913971954,0.007122146673387952,0.028257315988157394,0.004670380654099304,0.0010849316914924856,0.0015920727086218278,-0.09999999999999964,0.0,0.030748002625591297,-0.095084853079622,-0.002179441472932808,-0.0014357504261042209,-0.002936859673310366,0.002403865714352804,0.000854648730369334,0.0017583280880710817,0.0032845655089079884
2000-01-01,0.0055828797612074155,0.013898171629284306,0.056077229910770576,0.0011345524157180265,-0.0007850897100238896,0.0027240745523933185,0.0003053668607124749,-0.0007387935049658623,0.0031029852487280962,0.002322798407099036,0.0011678753525732333,0.0013069041737621134,0.0008091252506305935,-0.001824418026765251,0.0025277825437681756,92.0231,-0.29300000000000637,-0.34379999999998745,,,,-0.02537219455067774,0.023437544193480875,2600.0,0.004016653686930383,21.52480000000014,-0.004146326249360399,-0.0004369548395644074,0.02395079137049727,0.005621142644724131,0.00038485836783053173,0.15000000000000036,,0.1200000000000001,0.05999999999999961,0.28000000000000025,0.3899999999999997,0.3799999999999999,0.23000000000000043,0.14000000000000057,-0.13,0.05,0.67,1.13,1.21,2.33,2.88,-0.0016439455270651493,0.0039062549670650926,0.02609053212856427,0.016720330518691207,-0.01616030786337974,-0.0030418274404846457,-0.004586794922697202,0.000745017728629449,0.0009368176595749844,-0.0007720020970136687,0.0015081124699243276,40.9,0.0,0.0033116239633028677,0.0023195655487922018,0.0027563646631141303,7.400009517162692,5.093750200806762,5.755742213586912,6.658011045870748,5.934894195619588,7.454141078146678,5.2574953720277815,5.932245187448011,6.587550014824796,6.068425588244111,-0.002433645355504943,0.007932306714080184,0.0027313378844286973,0.02430087006718118,-0.00824592378479494,0.009706196449258186,-0.002916164999117399,-0.00018124533319330283,0.0034281652609955415,0.0031251161013177153,0.008892413273922983,0.009626546080054865,-0.000738036866458458,-0.0030380411775192684,-0.004685055246899772,-0.01331746316044935,0.01800330572734321,-0.026167541651785697,0.014885488499428057,0.0022913016974843714,0.012830249694463447,-0.009979276488627065,0.00010655668355497028,-0.006514075423282861,-0.030217248607791625,0.014799663987162148,0.01502156753095818,0.0,0.1999999999999993,-0.03897850176210671,0.08032862618870773,0.0036297680505787966,-0.05462612583191273,0.05854633911479734,0.0017495009982031462,0.0018695392561749458,-0.0013673212404690105,0.0063888487129055704
2000-02-01,0.0119706710202232,0.060795411570949476,0.03193126803085633,0.004126147911172495,0.00303944145709778,0.011716093440201192,0.00027476106281820734,0.008921277945045603,0.0009943556517839625,0.00471543708516009,0.004262987475499358,0.0037001167772636734,0.0010146076529871095,0.010414449175765839,0.0019187934448421373,92.2694,-0.1343999999999994,-0.0020000000000095497,,,,-0.03489304089066625,-0.020506171428620323,-1900.0,0.014874737044167752,10.133000000000038,-0.0027012771182173267,-0.0095950287641422,0.008922283803427078,-0.002368342494854403,-0.0005536213562979952,0.28000000000000025,,0.22999999999999954,0.21999999999999975,0.09999999999999964,0.09999999999999964,-0.14000000000000057,-0.10000000000000053,-0.040000000000000924,-0.18,-0.01,0.49,0.95,0.79,1.95,2.56,0.0230623884652843,0.02759779502825216,0.038130333918764414,-0.024936485290031563,0.0017932275996463964,0.014105515767073307,0.019433134199902113,0.0003384610209842265,0.0006064841247503949,0.0003860755469098365,0.0013602139575947803,41.1,0.09999999999999964,0.0005554918525612074,0.005246295915305232,-0.0022315537733983426,7.459914766241105,5.14166355650266,5.950642552587727,6.617402977974478,6.073044534100405,7.433666540166168,5.170483995038151,5.902633333401366,6.5998704992128365,6.028278520230698,0.009363680020174847,-0.018159416336438028,0.013452195468968142,-0.012760893463489964,-0.10753098525386662,-0.0018779900446155295,-0.010828228847612031,-0.0023179366393275558,-0.0031700582187603743,-0.0013069998956121154,0.0041293593209257295,0.004537727582137663,0.003391558649310511,0.004857848683890609,0.006069510909546771,0.007487476974912255,-0.0036921896703017154,0.01219631872304916,0.007078511836696499,0.0014634427124198268,0.0028324799141810075,-0.0009121645788203736,0.002313239863263483,0.046537237171977885,0.01590019519125274,0.0013276063244624936,0.0002855500702168001,0.09999999999999964,-0.5,0.024491020008295727,0.08910561859274413,-0.05971923470162199,0.01804560246917486,-0.13650788058450836,0.0008469113042419707,-0.0008124137257308206,0.002147809084966923,-0.0032636136370189917
2000-03-01,0.004553661599047132,0.012907014208003886,-0.00371978110253135,0.0052581391606212335,0.002295624168792365,0.018728985106276852,0.002244188533721214,0.01011130960432105,0.00044038036382509915,0.005211258389230977,0.0053880854991650295,0.0035370377899788252,0.005668874524442202,0.012637170888214477,-0.0001626978615218988,92.9096,0.2068000000000012,0.04010000000000957,,,,-0.01144426885782135,-0.0068247222883508485,-2400.0,0.00042830727938980573,26.308599999999842,-0.0038794191249200694,0.006377029526852596,0.0008869248568910137,-0.004138704472389065,0.0036313580275910695,0.11999999999999922,,0.14000000000000057,0.1299999999999999,0.0,-0.17999999999999972,-0.2599999999999998,0.0,0.08000000000000007,-0.16,0.0,0.37,0.65,0.41,1.83,2.52,0.0037397622222350435,0.017463456178634373,-0.028570868408435146,-0.012642075349069304,0.006593430479831908,0.0028273905294042834,0.002718195847244864,0.002652947255082694,0.0023367957051902977,-0.0006435420776824685,0.006484102849436013,40.9,-0.2999999999999998,-0.0007993287163463592,-0.00020224491928555466,-0.002273000357753574,7.38025578842646,5.0106352940962555,5.7430031878094825,6.675823221634848,5.855071922202427,7.409136443920128,5.159055299214529,5.902633333401366,6.5722825426940075,5.981414211254481,0.004918950414521284,0.011753575642380554,0.010992623929777068,0.018352990866461028,0.0784655328218804,0.003486569479941082,-0.0009015482701979494,0.0050250337940873635,0.009554613909417142,0.0006900183673392846,0.002793632960511161,0.0032749350480401063,0.003890577124069594,0.002246611506408591,0.001139731498882135,-0.0037245868902351376,-0.003220841611579317,-0.0038842643707068802,0.013756384892327667,0.006047105814571907,0.010628217996125677,0.003172776151354917,0.006486439599592053,-0.09464885874556916,0.030578670772790417,-0.00015444557579158413,0.0007537532510291101,-0.09999999999999964,0.09999999999999964,0.06540220335622315,-0.07097481032168496,0.009188426054405952,-0.007479466431292714,0.026668247082160867,0.003692077654863013,0.003934058974479626,0.00019502681680538814,0.011963808602544646
2000-04-01,-0.007363505562449468,-0.035722375107622106,-0.045654589358464115,-0.007237546102142112,-0.013764639117492372,-0.030215313942105304,-0.0005092575180869474,-0.015205564126063997,-0.0005952135797304692,-0.00782427691952492,-0.007422295095288689,-0.005656486155277918,-0.002772041493630084,-0.020076867203595583,-0.0011216553955737396,93.5374,0.19409999999999172,0.24799999999999045,,,,-0.002553242371839737,0.013200223809618272,700.0,0.005701424584927395,23.071300000000065,-0.0009395153682838497,0.0003508269706031797,-0.02070410576005699,0.006260737508840819,0.00550655695535518,0.16999999999999993,,-0.03000000000000025,-0.040000000000000036,-0.0699999999999994,-0.2400000000000002,-0.2699999999999996,-0.040000000000000036,0.030000000000001137,-0.36,-0.21,0.13,0.24,-0.03,1.62,2.38,0.0070008307160973615,0.0012615266143054527,-0.0064208768147748785,0.0015179308461341634,0.005529590496665182,-0.007469940389981389,-0.009780636061361037,-0.0019932775734279318,0.004827410121173159,-0.0005151320139678006,0.003322502153574547,41.1,0.20000000000000018,0.0004984962285452532,0.003933018584898029,0.0005797109053258254,7.3938782901077555,4.955827057601261,5.932245187448011,6.546785410760524,6.016157159698354,7.3758821482150125,5.117993812416755,5.849324779946859,6.5337888379333435,5.978885764901122,-0.0002954835995980787,0.008276411073433465,-0.0094121584496758,0.003227071839065232,0.0303963171117001,-0.0005417748637501774,0.00273796938954618,0.005365798418319301,0.0028313658766627725,0.012375457852985328,0.005435833507252852,0.004939156423105828,0.00639150641746955,0.008228384295587254,0.00829102164516371,0.008531165057299894,0.013051473491104915,0.0067083793853193185,0.01132415769870665,0.003997327747335966,0.008432119483551936,0.00029095357398833954,0.006398339005796672,0.05964548337492914,-0.029496547141070195,0.0022231192423021184,0.004153730271466927,-0.20000000000000018,-0.29999999999999893,-0.10216817455885341,0.035304273184966206,-0.03964763353911405,-0.006024114603381037,-0.07553790566715257,0.0021177362567073033,-0.0006883566769086968,0.007963526595533565,-0.0024990825207886758
2000-05-01,-0.003237737385290096,-0.024924149235270754,-0.06273688770179753,0.0011512824259511945,-0.0007707129475917895,0.000736050029633617,0.0006815528495192069,0.0006946856826788306,0.0015168167059265159,0.0005630022971478965,0.0011847410631737887,0.00019098171193299152,0.002609225514791369,-0.0005356772311184699,-7.871833344186285e-05,93.5876,-0.30399999999998784,-0.05189999999998918,,,,-0.0068686228070733435,-0.0028188884064199726,900.0,0.021298149567757996,23.744699999999966,-0.0017095293265576572,-0.010033542009415086,0.03697387346106318,-0.009366451867840908,0.002280215747259895,0.25,,0.1299999999999999,0.29000000000000004,0.17999999999999972,0.4300000000000006,0.4500000000000002,0.35000000000000053,0.5,-0.48,-0.17,0.06,0.42,0.17,1.72,2.63,0.03062893529663402,0.031497270899787266,0.025180404696726555,-0.04743230495708872,0.018080503327911668,-0.0007826660589094203,-0.0015278841780528296,-0.0018447847765141745,-0.003250692651011633,-0.00012882447682827092,0.016448915528906483,40.7,-0.20000000000000018,-0.006158076251391975,-0.008973578227777335,-0.004357305368956066,7.362010551259734,5.056245805348308,5.796057750765372,6.588926477533519,5.8916442118257715,7.341483852363161,5.087596335232384,5.75890177387728,6.53813982376767,5.921578419643816,0.0037320893618364437,-0.0053210559258562995,0.0007332064267071559,-0.009028375947069733,-0.026974611253081093,-0.0027172093148646326,-0.011632647225161108,-0.008062705129853853,-0.0030598814100812888,-0.00431221021818029,0.0036031325161918204,0.0008415978386633327,0.0027346001933024056,0.0013400762042614645,0.003171735216579208,0.0017025343380163704,-0.003812380682877148,0.003988421439367507,0.008421934093161276,0.0045597034147295545,0.0051988154142854626,-0.003204278375836367,-0.00010906527979415159,0.0544915202744507,0.002239100121252946,-0.0025461280014571486,-0.00467324691317117,0.20000000000000018,0.1999999999999993,0.021285785914731292,0.03514738776564563,0.04950740245540253,0.031229303633781846,0.07088312612216985,0.0016818822859310245,-0.0016621063925761348,0.00540228981240265,-0.0035387828142088296
